fecha,imagen,nombre,distribuidor,precio
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JNPqSDvdS._AC_UY218_.jpg,davines champú - 280 ml,Hairlowers,"22,15 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61R0Gfz7SoL._AC_UY218_.jpg,davines champú love smoothing - 250 ml,Hairlowers,"19,15 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71kMQxQ4VHL._AC_UY218_.jpg,davines naturaltech replumping champú 250 ml,Hairlowers,"22,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tqI4Llw6L._AC_UY218_.jpg,"davines minu - champú, 250 ml",Hairlowers,"19,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/617hFXLgy1L._AC_UY218_.jpg,davines essential melu shampoo 250 ml,Hairlowers,"19,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61VFtW881fL._AC_UY218_.jpg,"davines momo - champú, 250 ml (881-42109)",Hairlowers,"22,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7101O1RUYlL._AC_UY218_.jpg,davines essential champú dede 295000 g,Hairlowers,"19,60 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61BE+HkCXLL._AC_UY218_.jpg,davines heart of glass sheer glaze 150 ml,Hairlowers,"24,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31kv43SNoPL._AC_UY218_.jpg,davines solu/champú all hair types 250 ml,Hairlowers,"20,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71aMsFzcohL._AC_UY218_.jpg,"davines natural tech energizing gel (for scalp & fragile, thinning hai.",Hairlowers,"29,00 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61v-76U3i+L._AC_UY218_.jpg,natural tech nutritivo reparador milagro reparador sérum (para cabello extremadamente dañado),Hairlowers,"79,78 €"
03-04-2023,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Ci1piulRL._AC_UY218_.jpg,kerastase blond lumiere,Hairlowers,"23,90 €"
